_id,serial_number,general_painting,entry_date,term,started_at,finished_at,team,status,brand,__v,comission,observations.annotation,observations._id,files[0].url,files[1].url,files[2].url,files[3].url,files[0].type,files[1].type,files[2].type,files[3].type,description,colors[0],colors[1],colors[2],colors[3],colors[4],colors[5],colors[6],colors[7],colors[8],colors[9],observations.images[0].url,observations.images[1].url,observations.images[2].url,observations.images[3].url,observations.images[4].url,observations.images[5].url,observations.images[6].url,observations.images[7].url,observations.images[8].url,observations.images[9].url,observations.images[10].url,observations.images[0].type,observations.images[1].type,observations.images[2].type,observations.images[3].type,observations.images[4].type,observations.images[5].type,observations.images[6].type,observations.images[7].type,observations.images[8].type,observations.images[9].type,observations.images[10].type,service_order[0].name,service_order[1].name,service_order[2].name,service_order[3].name,service_order[4].name,service_order[5].name,service_order[6].name,service_order[7].name,service_order[0].done,service_order[1].done,service_order[2].done,service_order[3].done,service_order[4].done,service_order[5].done,service_order[6].done,service_order[7].done,service_order[0]._id,service_order[1]._id,service_order[2]._id,service_order[3]._id,service_order[4]._id,service_order[5]._id,service_order[6]._id,service_order[7]._id
6716370518ce94802ed0512a,32505,66fd80cf5145464d10ef2000,2024-10-22,2024-11-11T17:00,2024-10-23 16:01:58,2024-11-11 17:38:20,Equipe 2,Finalizado,6716370418ce94802ed05120,0,1,,6716370518ce94802ed05129,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/image%2F4a9c0983-b277-4d89-a017-f2dc4d7736ed?alt=media&token=bdac7f8c-ccfe-4978-9bd6-7983edd984e1,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fcbb02820-c513-4c76-a339-a4017575f0b4?alt=media&token=9a6125b4-00e3-4018-bb6d-a8600ced6f8c,,,image/jpeg,application/pdf,,,,65e87bc008339fc2d806110e,66fd80cf5145464d10ef2000,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,AEROGRAFIA,LOGOMARCA PADRÃO,,,,,,true,true,true,,,,,,6716370518ce94802ed0512b,6716370518ce94802ed0512c,6716370518ce94802ed0512d,,,,,
67166a2d18ce94802ed245b5,32186,,2024-10-21,2024-10-21T17:00,2024-10-21 11:57:14,2024-10-22 17:20:12,Equipe 2,Finalizado,67166a2d18ce94802ed245b1,0,1,,67166a2d18ce94802ed245b4,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F2adce413-b24a-4e41-a1f6-6cfbe564a539?alt=media&token=e23ac83d-72fd-4221-9310-b0631f7eb21c,,,,application/pdf,,,,,6716752918ce94802ed28df2,671674d318ce94802ed28cb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67166a2d18ce94802ed245b6,,,,,,,
6717a5e62de7c77f6fbb887c,32913,,2024-10-22,2024-10-22T17:00,2024-10-22 17:09:41,2024-10-23 15:10:55,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,6717a5e62de7c77f6fbb887b,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,6717a5e62de7c77f6fbb887d,6717a5e62de7c77f6fbb887e,6717a5e62de7c77f6fbb887f,,,,,
6717a60b2de7c77f6fbb8a60,32914,,2024-10-22,2024-10-22T17:00,2024-10-22 17:09:24,2024-10-23 15:10:56,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,6717a5e62de7c77f6fbb887b,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,6717a5e62de7c77f6fbb887d,6717a5e62de7c77f6fbb887e,6717a5e62de7c77f6fbb887f,,,,,
6717a61d2de7c77f6fbb8bc3,32915,,2024-10-22,2024-10-22T17:00,2024-10-22 17:09:53,2024-10-23 15:10:58,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,6717a5e62de7c77f6fbb887b,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE CABINE,,,,,,true,true,true,,,,,,6717a5e62de7c77f6fbb887d,6717a5e62de7c77f6fbb887e,6717a5e62de7c77f6fbb887f,,,,,
6717bdcc2de7c77f6fbcdb0f,32792,,2024-10-22,2024-10-25T17:00,2024-10-24 09:07:35,2024-10-25 22:39:42,Equipe 2,Finalizado,66152de77cc64fecc0a0d553,0,1,,6717bdcc2de7c77f6fbcdb0e,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2FMarquespan%209%2C40m%20Corrugado.pdf?alt=media&token=87419e2b-ac71-428b-8172-e1442d07140d,,,,application/pdf,,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,6717bdcc2de7c77f6fbcdb10,,,,,,,
6717bddf2de7c77f6fbcdc2c,32793,,2024-10-22,2024-10-25T17:00,2024-10-24 09:07:36,2024-10-25 22:39:44,Equipe 2,Finalizado,66152de77cc64fecc0a0d553,0,1,,6717bdcc2de7c77f6fbcdb0e,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2FMarquespan%209%2C40m%20Corrugado.pdf?alt=media&token=87419e2b-ac71-428b-8172-e1442d07140d,,,,application/pdf,,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,6717bdcc2de7c77f6fbcdb10,,,,,,,
671900ad2de7c77f6fc16abb,,,2024-10-25,2024-10-25T17:00,2024-10-25 08:55:05,2024-10-25 17:36:05,Equipe 1,Finalizado,67e1a572e29c6b8962f06cc4,0,1,,671900ad2de7c77f6fc16aba,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F18f9c26f-21ab-4939-ac26-40e52aa32106?alt=media&token=aa5ec6fc-d9c1-49ce-8a9c-84418a7d9f9c,,,,application/pdf,,,,,65e87bc008339fc2d8061150,65e87bc008339fc2d8061126,65e87bc008339fc2d8061108,65e87bc008339fc2d806111a,65e87bbf08339fc2d80610e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,671900ad2de7c77f6fc16abc,,,,,,,
671908d12de7c77f6fc1a9a9,33039,671942142de7c77f6fc48e08,2024-10-23,2024-10-25T17:00,2024-10-23 15:17:12,2024-10-29 16:10:49,Equipe 2,Finalizado,671908d12de7c77f6fc1a99f,0,1,,671908d12de7c77f6fc1a9a8,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/image%2F3c353a0d-bfbf-4534-ae42-239d21a788a4?alt=media&token=b4ee0d6b-8a2d-426e-8471-a9479613226d,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F4351caaf-8569-4ccf-b0d1-71dc3790de94?alt=media&token=56539c9a-2336-4983-901d-89b577bdbf11,,,image/jpeg,application/pdf,,,,65e87bc008339fc2d806114e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,LOGOMARCA PADRÃO,,,,,,,true,true,,,,,,,671908d12de7c77f6fc1a9aa,671908d12de7c77f6fc1a9ab,,,,,,
671921642de7c77f6fc2ec32,,,2024-10-23,2024-10-30T17:00,2024-10-23 13:16:36,2024-10-30 17:34:40,Equipe 2,Finalizado,671921642de7c77f6fc2ec2d,0,1,,671921642de7c77f6fc2ec31,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/image%2Fae02fb0a-f85b-4d5c-9168-e3b9096242b7?alt=media&token=1909d840-1418-42a6-8ded-caebf674b46a,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F2d284f75-9278-4c50-8615-f75ac0c886cc?alt=media&token=b5725163-046c-42dc-bfe9-8f4e9aa3b586,,,image/jpeg,application/pdf,,,,65e87ba175f168374cbc0c1c,663e1c1892ca4877772be04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AEROGRAFIA,LOGOMARCA PADRÃO,PINTURA PARALAMAS (CAVALO E CARRETA),,,,,,true,true,true,,,,,,671921642de7c77f6fc2ec33,671921642de7c77f6fc2ec34,671921642de7c77f6fc2ec35,,,,,
671a90922de7c77f6fc84e4f,32478,,2024-10-25,2024-10-25T17:00,2024-10-25 12:20:42,2024-10-25 19:19:28,Equipe 1,Finalizado,671a90922de7c77f6fc84e4b,0,1,,671a90922de7c77f6fc84e4e,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/image%2F766b256c-8504-4814-b15b-8ba7b2213535?alt=media&token=0b66fc97-3981-42bd-bc18-0577ba837929,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda4fbf91-00f7-439d-97a5-711053264ad3?alt=media&token=9befdc1f-52ce-4953-ace4-dca0f885cc2d,,,image/jpeg,application/pdf,,,,65e87bc008339fc2d806115c,65e87bbf08339fc2d8061100,6707eb3a607ddce94ccbbff3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,671a90922de7c77f6fc84e50,,,,,,,
671be8bef534af695bdafaa0,32916,,2024-10-28,2024-10-29T17:00,2024-10-28 09:57:50,2024-10-29 16:10:37,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
671be8faf534af695bdafd0f,32917,,2024-10-28,2024-10-29T17:00,2024-10-29 08:09:11,2024-10-29 16:10:38,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
671be909f534af695bdafe1a,32918,,2024-10-28,2024-10-29T17:00,2024-10-29 08:05:53,2024-10-29 16:10:40,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
671be918f534af695bdaff32,32919,,2024-10-28,2024-10-29T17:00,2024-10-29 08:06:04,2024-10-29 16:10:46,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
671bed6ff534af695bdb3e44,32326,,2024-10-25,2024-10-28T17:00,2024-10-29 12:01:10,2024-10-29 12:01:29,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,671bed6ff534af695bdb3e43,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,671a90922de7c77f6fc84e50,,,,,,,
671bedd4f534af695bdb4831,32782,,2024-10-25,2024-10-28T17:00,2024-10-28 08:03:16,2024-10-29 10:25:09,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,671bed6ff534af695bdb3e43,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,false,,,,,,,671bed6ff534af695bdb3e45,671bed6ff534af695bdb3e46,,,,,,
671bee1ff534af695bdb4b76,33326,,2024-10-25,2024-10-29T17:00,2024-10-29 12:01:37,2024-10-29 16:25:19,Equipe 1,Finalizado,671bee1ef534af695bdb4b70,0,1,,671bee1ff534af695bdb4b75,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F12721b2d-cf61-4897-a1ee-05193fbb30e6?alt=media&token=2f4b0826-e175-47ee-b262-76a602b56bca,,,,application/pdf,,,,,65e87bc008339fc2d8061118,65e87bc008339fc2d806111e,666c74769f14eab9a6d4bbd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,false,,,,,,,671bee1ff534af695bdb4b77,671bee1ff534af695bdb4b78,,,,,,
671bee4df534af695bdb4dae,33327,,2024-10-25,2024-10-29T17:00,2024-10-29 09:10:29,2024-10-29 14:24:28,Equipe 1,Finalizado,671bee4df534af695bdb4da7,0,1,,671bee4df534af695bdb4dad,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F03887762-3376-4a3d-89e2-45fa41fcc41c?alt=media&token=3d1f99bd-af15-4cb2-8f3e-938fccf5ebcd,,,,application/pdf,,,,,66a7ee2a79ee6c83ca04fa9e,65e87bc008339fc2d8061118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,671bee4df534af695bdb4daf,,,,,,,
671bee84f534af695bdb5090,32158,662bf7b4dbfc7132acaa6fa5,2024-10-29,2024-10-31T17:00,2024-10-29 16:16:00,2024-10-31 17:23:27,Equipe 1,Finalizado,6668b1132ba950172d8160b5,0,1,,671bee84f534af695bdb508f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb4db26e1-825a-4d06-9fee-1ed32ffeb707?alt=media&token=b779244d-b367-4fb5-9221-d604222a75c0,,,,application/pdf,,,,,663e1c1892ca4877772be04c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,671bee84f534af695bdb5091,,,,,,,
671beee1f534af695bdb544d,33225,,2024-11-01,2024-11-05T17:00,2024-11-04 09:34:13,2024-11-06 08:22:00,Equipe 1,Finalizado,671beee1f534af695bdb5447,0,1,,671beee1f534af695bdb544c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fcd251817-91c5-4156-96b5-7f283fe5abee?alt=media&token=cfd7f219-bcfa-4436-b7d0-3abdfc3d4efb,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F3792b491-9a43-4d10-91dc-5f81f0c51a83?alt=media&token=b8816310-95e3-4952-84ec-010931c09ee5,,,application/pdf,application/pdf,,,,65e87bc008339fc2d8061124,66bb6930d2f65f69d1a3889f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,VERNIZ GERAL,BANDEIRA PORTA TRASEIRA,FRONTAL E TRASEIRA PINTURA BRANCA ,,,,,true,true,true,true,,,,,671beee1f534af695bdb544e,671beee1f534af695bdb544f,671beee1f534af695bdb5450,6724bfc9f534af695bebb07e,,,,
671beeecf534af695bdb5578,33399,,2024-11-18,2024-11-21T17:00,2024-11-25 08:29:22,2024-11-25 18:54:42,Equipe 1,Finalizado,671beee1f534af695bdb5447,0,1,,671beee1f534af695bdb544c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fcd251817-91c5-4156-96b5-7f283fe5abee?alt=media&token=cfd7f219-bcfa-4436-b7d0-3abdfc3d4efb,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2F3792b491-9a43-4d10-91dc-5f81f0c51a83?alt=media&token=b8816310-95e3-4952-84ec-010931c09ee5,,,application/pdf,application/pdf,,,,65e87bc008339fc2d8061124,66bb6930d2f65f69d1a3889f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,VERNIZ GERAL,BANDEIRA PORTA TRASEIRA,,,,,,true,true,true,,,,,,671beee1f534af695bdb544e,671beee1f534af695bdb544f,671beee1f534af695bdb5450,,,,,
671bef1df534af695bdb5e4f,FWO-9F59,65e87ba275f168374cbc0c40,2024-12-11,2024-12-17T12:00,2024-12-09 10:24:28,2024-12-17 12:28:56,Equipe 1,Finalizado,671bef1df534af695bdb5e47,0,1,,671bef1df534af695bdb5e4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PINTURA GERAL,PINTURA DO CHASSIS,,,,,,,true,true,,,,,,,671bef1df534af695bdb5e50,671bef1df534af695bdb5e51,,,,,,
67210a94f534af695be27f48,32321,,2024-10-29,2024-10-31T17:00,2024-11-01 07:51:08,2024-11-01 11:45:15,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210e6ff534af695be28c49,32324,,2024-10-29,2024-10-31T17:00,2024-11-01 07:50:28,2024-11-01 17:42:50,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210e80f534af695be28d0a,32327,,2024-10-29,2024-11-01T17:00,2024-11-01 10:49:13,2024-11-05 08:41:41,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210e8ff534af695be28dd1,32328,,2024-10-29,2024-11-01T17:00,2024-11-01 07:57:59,2024-11-04 11:41:37,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210ea4f534af695be28e9e,32329,,2024-10-29,2024-11-05T17:00,2024-11-06 09:28:05,2024-11-06 10:20:04,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210eb3f534af695be28f71,32331,,2024-10-29,2024-11-05T17:00,2024-11-06 09:28:40,2024-11-06 10:54:09,Equipe 1,Finalizado,6616d3ab15bfcc892f08f9b7,0,1,,67210a94f534af695be27f47,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fda5bdbc7-b06c-446f-ab67-d8b7dcd46cc2?alt=media&token=4f755756-5a98-464c-84f1-06011bbc768c,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fb328b15b-0d59-40db-bc6a-d60bd69ba697?alt=media&token=b7a5058c-e075-4552-9227-8e50bd29ad4d,,,application/pdf,application/pdf,,,,65e87bbf08339fc2d80610dc,65e87bc008339fc2d8061122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,,,,,,,,true,,,,,,,,67210a94f534af695be27f49,,,,,,,
67210f51f534af695be29090,32935,,2024-10-29,2024-10-30T17:00,2024-10-30 07:37:05,2024-10-30 16:55:03,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
67210fabf534af695be2952e,32936,,2024-10-29,2024-10-30T17:00,2024-10-30 07:36:56,2024-10-30 16:56:05,Equipe 2,Finalizado,66f173b5d69ba29408db0aa7,0,1,,671be8bef534af695bdafa9f,https://firebasestorage.googleapis.com/v0/b/ankaa-files.appspot.com/o/pdfs%2Fe268b791-57e6-429e-85af-bd9a86d35a10?alt=media&token=6d22df96-a920-4835-a871-27a5e2cf2b4c,,,,application/pdf,,,,,66cdd37a0ad0ecdcf477529f,66b4c405d29869b042d6b509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGOMARCA PADRÃO,PINTURA DAS RODAS,PADRONIZAÇÃO DE GABINE,,,,,,true,true,true,,,,,,671be8bef534af695bdafaa1,671be8bef534af695bdafaa2,671be8bef534af695bdafaa3,,,,,
67211182f534af695be2b57b,33483,65e87b9d75f168374cbc0b1f,2024-10-30,2024-10-30T17:00,2024-10-29 17:08:53,2024-10-30 08:28:01,Equipe 1,Finalizado,65e87ba075f168374cbc0bd3,0,1,,67211182f534af695be2b57a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,67211182f534af695be2b57c,,,,,,,
